RUN	uk.gov.hmcts.reform.simulation.adminWebCalls	report	1594132779161	VH-Admin-Web-Perf-Test	3.3.1
REQUEST	9		02.00.Admin.Portal.Login	1594132992512	1594132992763	OK	 
REQUEST	1		12.03.Admin.Portal.SubmitHearing	1594132993332	1594132993356	OK	 
REQUEST	6		08.01.Admin.Portal.HearingSchedule	1594132993792	1594132993801	OK	 
REQUEST	4		10.01.Admin.Portal.AddParticipant	1594132993897	1594132993904	OK	 
REQUEST	3		11.01.Admin.Portal.OtherInfo	1594132994354	1594132994362	OK	 
REQUEST	8		06.01.Admin.Portal.BookHearing	1594132995245	1594132995255	OK	 
REQUEST	10		02.00.Admin.Portal.Login	1594132995863	1594132996216	OK	 
REQUEST	5		09.01.Admin.Portal.AssignJudge	1594132998993	1594132999002	OK	 
REQUEST	11		01.03.Admin.Portal.Home	1594132999455	1594132999596	OK	 
USER	Admin-Web-Perf-Test	12	START	1594132999795	1594132999795
REQUEST	12		01.01.Admin.Portal.Home	1594132999796	1594132999826	OK	 
REQUEST	7		07.02.Admin.Portal.HearingDetails	1594133000362	1594133000398	OK	 
REQUEST	2		12.01.Admin.Portal.SubmitHearing	1594133000782	1594133001264	OK	 
REQUEST	3		12.01.Admin.Portal.SubmitHearing	1594133000762	1594133001417	OK	 
REQUEST	10		05.01.Admin.Portal.Back2Dashboard	1594133002232	1594133002468	OK	 
REQUEST	1		13.01.Admin.Portal.Booking.List	1594133004982	1594133004991	OK	 
REQUEST	7		08.01.Admin.Portal.HearingSchedule	1594133006063	1594133006073	OK	 
REQUEST	8		06.02.Admin.Portal.BookHearing	1594133007484	1594133007501	OK	 
REQUEST	9		05.01.Admin.Portal.Back2Dashboard	1594133007387	1594133007659	OK	 
REQUEST	5		10.01.Admin.Portal.AddParticipant	1594133008094	1594133008103	OK	 
REQUEST	6		08.02.Admin.Portal.HearingSchedule	1594133008803	1594133008845	OK	 
REQUEST	4		10.03.Admin.Portal.AddParticipant	1594133008485	1594133008922	OK	 
REQUEST	12		01.02.Admin.Portal.Home	1594133009614	1594133009755	OK	 
REQUEST	3		12.02.Admin.Portal.SubmitHearing	1594133010332	1594133010341	OK	 
REQUEST	9		05.02.Admin.Portal.Back2Dashboard	1594133012641	1594133012885	OK	 
REQUEST	11		01.04.Admin.Portal.Home	1594133013895	1594133014334	OK	 
REQUEST	2		12.02.Admin.Portal.SubmitHearing	1594133014594	1594133014603	OK	 
REQUEST	10		05.02.Admin.Portal.Back2Dashboard	1594133015821	1594133015830	OK	 
REQUEST	12		01.03.Admin.Portal.Home	1594133015757	1594133015899	OK	 
REQUEST	1		13.02.Admin.Portal.Booking.List	1594133016656	1594133016705	OK	 
REQUEST	6		09.01.Admin.Portal.AssignJudge	1594133017456	1594133017465	OK	 
REQUEST	4		10.05.Admin.Portal.AddParticipant	1594133017607	1594133017617	OK	 
REQUEST	5		10.03.Admin.Portal.AddParticipant	1594133017053	1594133017810	OK	 
REQUEST	7		08.02.Admin.Portal.HearingSchedule	1594133018156	1594133018179	OK	 
USER	Admin-Web-Perf-Test	13	START	1594133019794	1594133019794
REQUEST	13		01.01.Admin.Portal.Home	1594133019795	1594133019829	OK	 
REQUEST	2		12.03.Admin.Portal.SubmitHearing	1594133021025	1594133021045	OK	 
REQUEST	11		02.00.Admin.Portal.Login	1594133021082	1594133021274	OK	 
REQUEST	8		07.01.Admin.Portal.HearingDetails	1594133021805	1594133021817	OK	 
REQUEST	1		14.01.Admin.Portal.Booking.Drilldown	1594133022823	1594133022832	OK	 
REQUEST	4		11.01.Admin.Portal.OtherInfo	1594133023672	1594133023681	OK	 
REQUEST	3		12.03.Admin.Portal.SubmitHearing	1594133025084	1594133025121	OK	 
REQUEST	7		09.01.Admin.Portal.AssignJudge	1594133025193	1594133025201	OK	 
REQUEST	9		06.01.Admin.Portal.BookHearing	1594133025476	1594133025484	OK	 
REQUEST	12		01.04.Admin.Portal.Home	1594133025672	1594133026073	OK	 
REQUEST	5		10.05.Admin.Portal.AddParticipant	1594133027081	1594133027089	OK	 
REQUEST	8		07.02.Admin.Portal.HearingDetails	1594133027256	1594133027276	OK	 
REQUEST	10		06.01.Admin.Portal.BookHearing	1594133028532	1594133028541	OK	 
REQUEST	2		13.01.Admin.Portal.Booking.List	1594133028883	1594133028891	OK	 
REQUEST	11		05.01.Admin.Portal.Back2Dashboard	1594133029346	1594133029593	OK	 
REQUEST	13		01.02.Admin.Portal.Home	1594133029632	1594133029775	OK	 
REQUEST	6		10.01.Admin.Portal.AddParticipant	1594133029813	1594133029822	OK	 
REQUEST	7		10.01.Admin.Portal.AddParticipant	1594133031457	1594133031466	OK	 
REQUEST	9		06.02.Admin.Portal.BookHearing	1594133033484	1594133033510	OK	 
REQUEST	1		14.02.Admin.Portal.Booking.Drilldown	1594133033494	1594133033527	OK	 
REQUEST	6		10.03.Admin.Portal.AddParticipant	1594133035001	1594133035508	OK	 
REQUEST	3		13.01.Admin.Portal.Booking.List	1594133035974	1594133035982	OK	 
REQUEST	8		08.01.Admin.Portal.HearingSchedule	1594133036361	1594133036370	OK	 
REQUEST	4		12.01.Admin.Portal.SubmitHearing	1594133036866	1594133037426	OK	 
REQUEST	5		11.01.Admin.Portal.OtherInfo	1594133039422	1594133039431	OK	 
USER	Admin-Web-Perf-Test	14	START	1594133039781	1594133039781
REQUEST	14		01.01.Admin.Portal.Home	1594133039782	1594133039812	OK	 
REQUEST	12		02.00.Admin.Portal.Login	1594133039982	1594133040179	OK	 
REQUEST	1		14.03.Admin.Portal.Booking.Drilldown	1594133041366	1594133041375	OK	 
REQUEST	6		10.05.Admin.Portal.AddParticipant	1594133042002	1594133042015	OK	 
REQUEST	11		05.02.Admin.Portal.Back2Dashboard	1594133042162	1594133042172	OK	 
REQUEST	10		06.02.Admin.Portal.BookHearing	1594133042245	1594133042520	OK	 
REQUEST	2		13.02.Admin.Portal.Booking.List	1594133043366	1594133043406	OK	 
REQUEST	13		01.03.Admin.Portal.Home	1594133043527	1594133043661	OK	 
REQUEST	5		12.01.Admin.Portal.SubmitHearing	1594133044724	1594133045147	OK	 
REQUEST	4		12.02.Admin.Portal.SubmitHearing	1594133046063	1594133046072	OK	 
REQUEST	7		10.03.Admin.Portal.AddParticipant	1594133045852	1594133046315	OK	 
REQUEST	9		07.01.Admin.Portal.HearingDetails	1594133048202	1594133048210	OK	 
REQUEST	8		08.02.Admin.Portal.HearingSchedule	1594133048233	1594133048264	OK	 
REQUEST	11		06.01.Admin.Portal.BookHearing	1594133048411	1594133048419	OK	 
REQUEST	10		07.01.Admin.Portal.HearingDetails	1594133049161	1594133049171	OK	 
REQUEST	12		05.01.Admin.Portal.Back2Dashboard	1594133049235	1594133049471	OK	 
REQUEST	3		13.02.Admin.Portal.Booking.List	1594133050582	1594133050625	OK	 
REQUEST	13		01.04.Admin.Portal.Home	1594133050592	1594133050996	OK	 
REQUEST	6		11.01.Admin.Portal.OtherInfo	1594133053743	1594133053752	OK	 
REQUEST	14		01.02.Admin.Portal.Home	1594133054125	1594133054281	OK	 
REQUEST	7		10.05.Admin.Portal.AddParticipant	1594133054315	1594133054323	OK	 
REQUEST	2		14.01.Admin.Portal.Booking.Drilldown	1594133054367	1594133054375	OK	 
REQUEST	1		15.01.Admin.Portal.SendToVideoApp	1594133054856	1594133054977	OK	 
REQUEST	4		12.03.Admin.Portal.SubmitHearing	1594133055004	1594133055023	OK	 
REQUEST	5		12.02.Admin.Portal.SubmitHearing	1594133055337	1594133055348	OK	 
REQUEST	12		05.02.Admin.Portal.Back2Dashboard	1594133057841	1594133057850	OK	 
REQUEST	7		11.01.Admin.Portal.OtherInfo	1594133059616	1594133059624	OK	 
USER	Admin-Web-Perf-Test	15	START	1594133059794	1594133059794
REQUEST	15		01.01.Admin.Portal.Home	1594133059795	1594133059827	OK	 
REQUEST	3		14.01.Admin.Portal.Booking.Drilldown	1594133060183	1594133060191	OK	 
REQUEST	10		07.02.Admin.Portal.HearingDetails	1594133060612	1594133060626	OK	 
REQUEST	11		06.02.Admin.Portal.BookHearing	1594133060914	1594133060932	OK	 
REQUEST	5		12.03.Admin.Portal.SubmitHearing	1594133061191	1594133061223	OK	 
REQUEST	13		02.00.Admin.Portal.Login	1594133060828	1594133061257	OK	 
REQUEST	9		07.02.Admin.Portal.HearingDetails	1594133061463	1594133061478	OK	 
REQUEST	8		09.01.Admin.Portal.AssignJudge	1594133062266	1594133062275	OK	 
REQUEST	1		15.02.Admin.Portal.SendToVideoApp	1594133065867	1594133065887	OK	 
REQUEST	12		06.01.Admin.Portal.BookHearing	1594133065867	1594133065971	OK	 
REQUEST	15		01.02.Admin.Portal.Home	1594133067086	1594133067221	OK	 
REQUEST	2		14.02.Admin.Portal.Booking.Drilldown	1594133067586	1594133067619	OK	 
REQUEST	14		01.03.Admin.Portal.Home	1594133067375	1594133067626	OK	 
REQUEST	6		12.01.Admin.Portal.SubmitHearing	1594133067566	1594133068042	OK	 
REQUEST	7		12.01.Admin.Portal.SubmitHearing	1594133068622	1594133069072	OK	 
REQUEST	13		05.01.Admin.Portal.Back2Dashboard	1594133069377	1594133069679	OK	 
REQUEST	4		13.01.Admin.Portal.Booking.List	1594133069744	1594133069752	OK	 
REQUEST	9		08.01.Admin.Portal.HearingSchedule	1594133071002	1594133071010	OK	 
REQUEST	5		13.01.Admin.Portal.Booking.List	1594133071543	1594133071553	OK	 
REQUEST	3		14.02.Admin.Portal.Booking.Drilldown	1594133071946	1594133071968	OK	 
REQUEST	11		07.01.Admin.Portal.HearingDetails	1594133072931	1594133072939	OK	 
REQUEST	8		10.01.Admin.Portal.AddParticipant	1594133073473	1594133073480	OK	 
REQUEST	15		01.03.Admin.Portal.Home	1594133073913	1594133074070	OK	 
REQUEST	10		08.01.Admin.Portal.HearingSchedule	1594133075285	1594133075293	OK	 
REQUEST	3		14.03.Admin.Portal.Booking.Drilldown	1594133078202	1594133078213	OK	 
REQUEST	5		13.02.Admin.Portal.Booking.List	1594133078371	1594133078426	OK	 
REQUEST	4		13.02.Admin.Portal.Booking.List	1594133078823	1594133078867	OK	 
REQUEST	2		14.03.Admin.Portal.Booking.Drilldown	1594133078984	1594133078993	OK	 
REQUEST	1		AzureBlob-Upload-Auth	1594133079374	1594133079742	OK	 
USER	Admin-Web-Perf-Test	16	START	1594133079794	1594133079794
REQUEST	16		01.01.Admin.Portal.Home	1594133079795	1594133079833	OK	 
REQUEST	12		06.02.Admin.Portal.BookHearing	1594133079872	1594133079898	OK	 
REQUEST	8		10.03.Admin.Portal.AddParticipant	1594133079773	1594133080248	OK	 
REQUEST	14		01.04.Admin.Portal.Home	1594133080384	1594133080782	OK	 
REQUEST	9		08.02.Admin.Portal.HearingSchedule	1594133081285	1594133081332	OK	 
REQUEST	13		05.02.Admin.Portal.Back2Dashboard	1594133081196	1594133081436	OK	 
REQUEST	6		12.02.Admin.Portal.SubmitHearing	1594133081974	1594133081983	OK	 
REQUEST	7		12.02.Admin.Portal.SubmitHearing	1594133082756	1594133082765	OK	 
REQUEST	8		10.05.Admin.Portal.AddParticipant	1594133085883	1594133085891	OK	 
REQUEST	15		01.04.Admin.Portal.Home	1594133085822	1594133086234	OK	 
REQUEST	11		07.02.Admin.Portal.HearingDetails	1594133086426	1594133086470	OK	 
REQUEST	2		15.01.Admin.Portal.SendToVideoApp	1594133086955	1594133087072	OK	 
REQUEST	6		12.03.Admin.Portal.SubmitHearing	1594133087023	1594133087101	OK	 
REQUEST	3		15.01.Admin.Portal.SendToVideoApp	1594133087202	1594133087304	OK	 
REQUEST	14		02.00.Admin.Portal.Login	1594133087412	1594133087624	OK	 
REQUEST	9		09.01.Admin.Portal.AssignJudge	1594133087885	1594133087893	OK	 
REQUEST	10		08.02.Admin.Portal.HearingSchedule	1594133087916	1594133087941	OK	 
REQUEST	13		06.01.Admin.Portal.BookHearing	1594133089542	1594133089550	OK	 
REQUEST	4		14.01.Admin.Portal.Booking.Drilldown	1594133089562	1594133089571	OK	 
REQUEST	16		01.02.Admin.Portal.Home	1594133090255	1594133090388	OK	 
REQUEST	5		14.01.Admin.Portal.Booking.Drilldown	1594133090952	1594133090960	OK	 
REQUEST	7		12.03.Admin.Portal.SubmitHearing	1594133091616	1594133091637	OK	 
REQUEST	15		02.00.Admin.Portal.Login	1594133092083	1594133092461	OK	 
REQUEST	9		10.01.Admin.Portal.AddParticipant	1594133093176	1594133093185	OK	 
REQUEST	1		AzureBlob-Upload	1594133093885	1594133093949	OK	 
REQUEST	12		07.01.Admin.Portal.HearingDetails	1594133094102	1594133094383	OK	 
REQUEST	4		14.02.Admin.Portal.Booking.Drilldown	1594133094706	1594133094727	OK	 
REQUEST	10		09.01.Admin.Portal.AssignJudge	1594133095862	1594133095870	OK	 
REQUEST	13		06.02.Admin.Portal.BookHearing	1594133095944	1594133095960	OK	 
REQUEST	14		05.01.Admin.Portal.Back2Dashboard	1594133094316	1594133096806	OK	 
REQUEST	16		01.03.Admin.Portal.Home	1594133096704	1594133096865	OK	 
REQUEST	5		14.02.Admin.Portal.Booking.Drilldown	1594133097033	1594133097052	OK	 
REQUEST	11		08.01.Admin.Portal.HearingSchedule	1594133097363	1594133097372	OK	 
REQUEST	3		15.02.Admin.Portal.SendToVideoApp	1594133097682	1594133097707	OK	 
REQUEST	2		15.02.Admin.Portal.SendToVideoApp	1594133097864	1594133097884	OK	 
REQUEST	8		11.01.Admin.Portal.OtherInfo	1594133099045	1594133099054	OK	 
USER	Admin-Web-Perf-Test	17	START	1594133099794	1594133099794
REQUEST	17		01.01.Admin.Portal.Home	1594133099795	1594133099825	OK	 
REQUEST	6		13.01.Admin.Portal.Booking.List	1594133099966	1594133099975	OK	 
REQUEST	7		13.01.Admin.Portal.Booking.List	1594133100486	1594133100494	OK	 
REQUEST	4		14.03.Admin.Portal.Booking.Drilldown	1594133101991	1594133102006	OK	 
REQUEST	12		07.02.Admin.Portal.HearingDetails	1594133102482	1594133102497	OK	 
REQUEST	14		05.02.Admin.Portal.Back2Dashboard	1594133102256	1594133102511	OK	 
REQUEST	15		05.01.Admin.Portal.Back2Dashboard	1594133102442	1594133102682	OK	 
REQUEST	16		01.04.Admin.Portal.Home	1594133102782	1594133103180	OK	 
REQUEST	13		07.01.Admin.Portal.HearingDetails	1594133105193	1594133105208	OK	 
REQUEST	9		10.03.Admin.Portal.AddParticipant	1594133107201	1594133107655	OK	 
REQUEST	2		AzureBlob-Upload-Auth	1594133108114	1594133108441	OK	 
REQUEST	5		14.03.Admin.Portal.Booking.Drilldown	1594133108636	1594133108645	OK	 
REQUEST	1		16.01.Admin.Portal.GetAudioLink	1594133108737	1594133108750	OK	 
REQUEST	6		13.02.Admin.Portal.Booking.List	1594133108855	1594133108899	OK	 
REQUEST	3		AzureBlob-Upload-Auth	1594133109087	1594133109415	OK	 
REQUEST	10		10.01.Admin.Portal.AddParticipant	1594133109434	1594133109442	OK	 
REQUEST	17		01.02.Admin.Portal.Home	1594133112052	1594133112198	OK	 
REQUEST	12		08.01.Admin.Portal.HearingSchedule	1594133112666	1594133112676	OK	 
REQUEST	8		12.01.Admin.Portal.SubmitHearing	1594133112333	1594133112853	OK	 
REQUEST	2		AzureBlob-Upload	1594133113794	1594133113830	OK	 
REQUEST	11		08.02.Admin.Portal.HearingSchedule	1594133113932	1594133114540	OK	 
REQUEST	7		13.02.Admin.Portal.Booking.List	1594133114743	1594133114807	OK	 
REQUEST	4		15.01.Admin.Portal.SendToVideoApp	1594133114743	1594133114863	OK	 
REQUEST	14		06.01.Admin.Portal.BookHearing	1594133115401	1594133115409	OK	 
REQUEST	1		16.02.Admin.Portal.GetAudioLink	1594133115841	1594133115869	OK	 
REQUEST	3		AzureBlob-Upload	1594133116077	1594133116110	OK	 
REQUEST	16		02.00.Admin.Portal.Login	1594133116742	1594133116942	OK	 
REQUEST	15		05.02.Admin.Portal.Back2Dashboard	1594133117431	1594133117709	OK	 
REQUEST	9		10.05.Admin.Portal.AddParticipant	1594133118155	1594133118168	OK	 
REQUEST	6		14.01.Admin.Portal.Booking.Drilldown	1594133119462	1594133119471	OK	 
REQUEST	13		07.02.Admin.Portal.HearingDetails	1594133119571	1594133119588	OK	 
USER	Admin-Web-Perf-Test	18	START	1594133119791	1594133119791
REQUEST	18		01.01.Admin.Portal.Home	1594133119792	1594133119824	OK	 
REQUEST	4		15.02.Admin.Portal.SendToVideoApp	1594133121061	1594133121678	OK	 
REQUEST	5		15.01.Admin.Portal.SendToVideoApp	1594133121804	1594133121909	OK	 
REQUEST	8		12.02.Admin.Portal.SubmitHearing	1594133122757	1594133122764	OK	 
REQUEST	17		01.03.Admin.Portal.Home	1594133123243	1594133123424	OK	 
REQUEST	16		05.01.Admin.Portal.Back2Dashboard	1594133122735	1594133124075	OK	 
