timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1600249946424,30005,BP07_S08_Countdown,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,0,0,7,7,null,0,0,0
1600249946424,30005,Countdown,200,OK,Thread Group 1-4,text,true,,0,0,7,7,null,0,0,0
1600249973363,15962,BP07_S01_LogIn,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,0,0,7,7,null,0,0,0
1600249973363,15962,Log In,200,OK,Thread Group 1-7,text,true,,0,0,7,7,null,0,0,0
1600249989326,44,BP07_S02_LandingPage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,126,0,7,7,null,0,0,0
1600249989326,44,Landing Page,200,OK,Thread Group 1-7,text,true,,126,0,7,7,null,0,0,0
1600249989370,12255,BP07_S03_StartSelftest,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,0,0,7,7,null,0,0,0
1600249989370,12255,Start Selftest,200,OK,Thread Group 1-7,text,true,,0,0,7,7,null,0,0,0
1600249975627,28454,BP07_S05_Questions,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,0,0,8,8,null,0,0,0
1600249975627,28454,Questions,200,OK,Thread Group 1-6,text,true,,0,0,8,8,null,0,0,0
1600250001625,4084,BP07_S04_WatchVideo (Escape),200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,0,0,8,8,null,0,1,0
1600250001626,4084,Watch Video (Escape),200,OK,Thread Group 1-7,text,true,,0,0,8,8,null,0,0,0
1600249976108,30005,BP07_S08_Countdown,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,0,0,8,8,null,0,1,0
1600249976109,30005,Countdown,200,OK,Thread Group 1-5,text,true,,0,0,8,8,null,0,0,0
1600250004083,2035,BP07_S06_ParticipantWaitingRoom,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,0,0,8,8,null,0,0,0
1600250004083,2035,Join Waiting Room,200,OK,Thread Group 1-6,text,true,,0,0,8,8,null,0,0,0
1600250006118,35,BP07_S07_ParticipantAttendHearing,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,0,0,8,8,null,0,0,0
1600250006118,35,Join Hearing,200,OK,Thread Group 1-6,text,true,,0,0,8,8,null,0,0,0
1600250003367,16302,BP07_S01_LogIn,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,0,0,8,8,null,0,0,0
1600250003367,16302,Log In,200,OK,Thread Group 1-8,text,true,,0,0,8,8,null,0,0,0
1600250019670,43,BP07_S02_LandingPage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,126,0,8,8,null,0,0,0
1600250019670,43,Landing Page,200,OK,Thread Group 1-8,text,true,,126,0,8,8,null,0,0,0
1600250019713,12252,BP07_S03_StartSelftest,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,0,0,8,8,null,0,0,0
1600250019713,12252,Start Selftest,200,OK,Thread Group 1-8,text,true,,0,0,8,8,null,0,0,0
1600250005711,28504,BP07_S05_Questions,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,0,0,9,9,null,0,0,0
1600250005711,28504,Questions,200,OK,Thread Group 1-7,text,true,,0,0,9,9,null,0,0,0
1600250031965,4090,BP07_S04_WatchVideo (Escape),200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,0,0,9,9,null,0,0,0
1600250031965,4090,Watch Video (Escape),200,OK,Thread Group 1-8,text,true,,0,0,9,9,null,0,0,0
1600250006153,30005,BP07_S08_Countdown,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,0,0,9,9,null,0,0,0
1600250006153,30005,Countdown,200,OK,Thread Group 1-6,text,true,,0,0,9,9,null,0,0,0
1600250034217,2034,BP07_S06_ParticipantWaitingRoom,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,0,0,9,9,null,0,0,0
1600250034217,2034,Join Waiting Room,200,OK,Thread Group 1-7,text,true,,0,0,9,9,null,0,0,0
1600250036251,34,BP07_S07_ParticipantAttendHearing,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,0,0,9,9,null,0,0,0
1600250036251,34,Join Hearing,200,OK,Thread Group 1-7,text,true,,0,0,9,9,null,0,0,0
1600250033371,16179,BP07_S01_LogIn,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,0,0,9,9,null,0,0,0
1600250033371,16179,Log In,200,OK,Thread Group 1-9,text,true,,0,0,9,9,null,0,0,0
1600250049552,41,BP07_S02_LandingPage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,126,0,9,9,null,0,0,0
1600250049552,41,Landing Page,200,OK,Thread Group 1-9,text,true,,126,0,9,9,null,0,0,0
1600250049594,12242,BP07_S03_StartSelftest,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,0,0,9,9,null,0,1,0
1600250049594,12242,Start Selftest,200,OK,Thread Group 1-9,text,true,,0,0,9,9,null,0,0,0
1600250036056,28492,BP07_S05_Questions,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,0,0,10,10,null,0,0,0
1600250036056,28492,Questions,200,OK,Thread Group 1-8,text,true,,0,0,10,10,null,0,0,0
1600250061838,4088,BP07_S04_WatchVideo (Escape),200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,0,0,10,10,null,0,0,0
1600250061838,4088,Watch Video (Escape),200,OK,Thread Group 1-9,text,true,,0,0,10,10,null,0,0,0
1600250036285,30008,BP07_S08_Countdown,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,0,0,10,10,null,0,0,0
1600250036285,30008,Countdown,200,OK,Thread Group 1-7,text,true,,0,0,10,10,null,0,0,0
1600250064549,2032,BP07_S06_ParticipantWaitingRoom,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,0,0,10,10,null,0,0,0
1600250064549,2032,Join Waiting Room,200,OK,Thread Group 1-8,text,true,,0,0,10,10,null,0,0,0
1600250066581,32,BP07_S07_ParticipantAttendHearing,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,0,0,10,10,null,0,1,0
1600250066582,32,Join Hearing,200,OK,Thread Group 1-8,text,true,,0,0,10,10,null,0,0,0
1600250063366,15854,BP07_S01_LogIn,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,0,0,10,10,null,0,0,0
1600250063366,15854,Log In,200,OK,Thread Group 1-10,text,true,,0,0,10,10,null,0,0,0
1600250079220,44,BP07_S02_LandingPage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,126,0,10,10,null,0,0,0
1600250079220,44,Landing Page,200,OK,Thread Group 1-10,text,true,,126,0,10,10,null,0,0,0
1600250079264,12240,BP07_S03_StartSelftest,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,0,0,10,10,null,0,0,0
1600250079264,12240,Start Selftest,200,OK,Thread Group 1-10,text,true,,0,0,10,10,null,0,0,0
1600250065927,28483,BP07_S05_Questions,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,0,0,11,11,null,0,1,0
1600250065927,28483,Questions,200,OK,Thread Group 1-9,text,true,,0,0,11,11,null,0,0,0
1600250091505,4085,BP07_S04_WatchVideo (Escape),200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,0,0,11,11,null,0,0,0
1600250091505,4085,Watch Video (Escape),200,OK,Thread Group 1-10,text,true,,0,0,11,11,null,0,0,0
1600250094413,2032,BP07_S06_ParticipantWaitingRoom,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,0,0,11,11,null,0,0,0
1600250094413,2032,Join Waiting Room,200,OK,Thread Group 1-9,text,true,,0,0,11,11,null,0,0,0
1600250096446,32,BP07_S07_ParticipantAttendHearing,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,0,0,11,11,null,0,0,0
1600250096446,32,Join Hearing,200,OK,Thread Group 1-9,text,true,,0,0,11,11,null,0,0,0
1600250066615,30006,BP07_S08_Countdown,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,0,0,11,11,null,0,0,0
