RUN	uk.gov.hmcts.reform.simulation.adminWebCalls	report	1594159484926	VH-Admin-Web-Perf-Test	3.3.1
REQUEST	1		10.05.Admin.Portal.AddParticipant	1594159666206	1594159666227	OK	 
REQUEST	5		06.02.Admin.Portal.BookHearing	1594159666983	1594159667003	OK	 
REQUEST	7		06.02.Admin.Portal.BookHearing	1594159670648	1594159670665	OK	 
REQUEST	6		06.02.Admin.Portal.BookHearing	1594159672365	1594159672383	OK	 
REQUEST	4		09.01.Admin.Portal.AssignJudge	1594159672478	1594159672487	OK	 
REQUEST	5		07.01.Admin.Portal.HearingDetails	1594159672483	1594159672730	OK	 
REQUEST	9		01.04.Admin.Portal.Home	1594159672803	1594159673139	OK	 
REQUEST	2		11.01.Admin.Portal.OtherInfo	1594159673175	1594159673183	OK	 
REQUEST	3		10.01.Admin.Portal.AddParticipant	1594159673544	1594159673552	OK	 
REQUEST	8		02.00.Admin.Portal.Login	1594159673564	1594159673747	OK	 
REQUEST	10		01.02.Admin.Portal.Home	1594159677025	1594159677138	OK	 
REQUEST	5		07.02.Admin.Portal.HearingDetails	1594159677843	1594159677929	OK	 
REQUEST	7		07.01.Admin.Portal.HearingDetails	1594159677935	1594159677943	OK	 
REQUEST	4		10.01.Admin.Portal.AddParticipant	1594159678565	1594159678574	OK	 
REQUEST	2		12.01.Admin.Portal.SubmitHearing	1594159678755	1594159679228	OK	 
REQUEST	3		10.03.Admin.Portal.AddParticipant	1594159679614	1594159680045	OK	 
REQUEST	1		11.01.Admin.Portal.OtherInfo	1594159680834	1594159680842	OK	 
REQUEST	8		05.01.Admin.Portal.Back2Dashboard	1594159682454	1594159682740	OK	 
REQUEST	7		07.02.Admin.Portal.HearingDetails	1594159684598	1594159684614	OK	 
REQUEST	9		02.00.Admin.Portal.Login	1594159685065	1594159685258	OK	 
USER	Admin-Web-Perf-Test	11	START	1594159685878	1594159685878
REQUEST	11		01.01.Admin.Portal.Home	1594159685879	1594159685908	OK	 
REQUEST	2		12.02.Admin.Portal.SubmitHearing	1594159687917	1594159687933	OK	 
REQUEST	3		10.05.Admin.Portal.AddParticipant	1594159689673	1594159689698	OK	 
REQUEST	5		08.01.Admin.Portal.HearingSchedule	1594159689737	1594159689751	OK	 
REQUEST	10		01.03.Admin.Portal.Home	1594159689814	1594159689916	OK	 
REQUEST	8		05.02.Admin.Portal.Back2Dashboard	1594159689866	1594159690097	OK	 
REQUEST	7		08.01.Admin.Portal.HearingSchedule	1594159690683	1594159690692	OK	 
REQUEST	4		10.03.Admin.Portal.AddParticipant	1594159691004	1594159691610	OK	 
REQUEST	6		07.01.Admin.Portal.HearingDetails	1594159681206	1594159693279	OK	 
REQUEST	9		05.01.Admin.Portal.Back2Dashboard	1594159694838	1594159695076	OK	 
REQUEST	1		12.01.Admin.Portal.SubmitHearing	1594159695773	1594159696217	OK	 
REQUEST	2		12.03.Admin.Portal.SubmitHearing	1594159696648	1594159696818	OK	 
REQUEST	3		11.01.Admin.Portal.OtherInfo	1594159698746	1594159698754	OK	 
REQUEST	5		08.02.Admin.Portal.HearingSchedule	1594159698945	1594159698966	OK	 
REQUEST	10		01.04.Admin.Portal.Home	1594159699197	1594159699533	OK	 
REQUEST	6		07.02.Admin.Portal.HearingDetails	1594159699814	1594159699856	OK	 
REQUEST	11		01.02.Admin.Portal.Home	1594159700567	1594159700676	OK	 
REQUEST	9		05.02.Admin.Portal.Back2Dashboard	1594159701277	1594159701521	OK	 
REQUEST	4		10.05.Admin.Portal.AddParticipant	1594159701844	1594159701854	OK	 
REQUEST	8		06.01.Admin.Portal.BookHearing	1594159703133	1594159703142	OK	 
REQUEST	5		09.01.Admin.Portal.AssignJudge	1594159705646	1594159705654	OK	 
USER	Admin-Web-Perf-Test	12	START	1594159705875	1594159705875
REQUEST	12		01.01.Admin.Portal.Home	1594159705876	1594159705904	OK	 
REQUEST	2		13.01.Admin.Portal.Booking.List	1594159707175	1594159707185	OK	 
REQUEST	3		12.01.Admin.Portal.SubmitHearing	1594159706816	1594159707264	OK	 
REQUEST	11		01.03.Admin.Portal.Home	1594159707206	1594159707317	OK	 
REQUEST	7		08.02.Admin.Portal.HearingSchedule	1594159708256	1594159708277	OK	 
REQUEST	1		12.02.Admin.Portal.SubmitHearing	1594159708548	1594159708558	OK	 
REQUEST	8		06.02.Admin.Portal.BookHearing	1594159709977	1594159709997	OK	 
REQUEST	10		02.00.Admin.Portal.Login	1594159710967	1594159711142	OK	 
REQUEST	4		11.01.Admin.Portal.OtherInfo	1594159711716	1594159711726	OK	 
REQUEST	6		08.01.Admin.Portal.HearingSchedule	1594159711758	1594159711766	OK	 
REQUEST	2		13.02.Admin.Portal.Booking.List	1594159713023	1594159713154	OK	 
REQUEST	9		06.01.Admin.Portal.BookHearing	1594159713193	1594159713201	OK	 
REQUEST	12		01.02.Admin.Portal.Home	1594159713793	1594159713906	OK	 
REQUEST	1		12.03.Admin.Portal.SubmitHearing	1594159716603	1594159716624	OK	 
REQUEST	11		01.04.Admin.Portal.Home	1594159717174	1594159717521	OK	 
REQUEST	2		14.01.Admin.Portal.Booking.Drilldown	1594159718547	1594159718556	OK	 
REQUEST	9		06.02.Admin.Portal.BookHearing	1594159718917	1594159718936	OK	 
REQUEST	4		12.01.Admin.Portal.SubmitHearing	1594159719126	1594159719591	OK	 
REQUEST	5		10.01.Admin.Portal.AddParticipant	1594159719696	1594159719706	OK	 
REQUEST	3		12.02.Admin.Portal.SubmitHearing	1594159721616	1594159721625	OK	 
REQUEST	8		07.01.Admin.Portal.HearingDetails	1594159721625	1594159721634	OK	 
REQUEST	7		09.01.Admin.Portal.AssignJudge	1594159723206	1594159723215	OK	 
REQUEST	10		05.01.Admin.Portal.Back2Dashboard	1594159723253	1594159723492	OK	 
REQUEST	12		01.03.Admin.Portal.Home	1594159723907	1594159724016	OK	 
REQUEST	9		07.01.Admin.Portal.HearingDetails	1594159725833	1594159725842	OK	 
USER	Admin-Web-Perf-Test	13	START	1594159725875	1594159725875
REQUEST	13		01.01.Admin.Portal.Home	1594159725876	1594159725905	OK	 
REQUEST	1		13.01.Admin.Portal.Booking.List	1594159726524	1594159726533	OK	 
REQUEST	3		12.03.Admin.Portal.SubmitHearing	1594159727763	1594159727799	OK	 
REQUEST	8		07.02.Admin.Portal.HearingDetails	1594159727783	1594159727812	OK	 
REQUEST	4		12.02.Admin.Portal.SubmitHearing	1594159727938	1594159727946	OK	 
REQUEST	6		08.02.Admin.Portal.HearingSchedule	1594159728417	1594159728438	OK	 
REQUEST	5		10.03.Admin.Portal.AddParticipant	1594159730027	1594159730533	OK	 
REQUEST	2		14.02.Admin.Portal.Booking.Drilldown	1594159730856	1594159730879	OK	 
REQUEST	10		05.02.Admin.Portal.Back2Dashboard	1594159732127	1594159732363	OK	 
REQUEST	11		02.00.Admin.Portal.Login	1594159732285	1594159732488	OK	 
REQUEST	7		10.01.Admin.Portal.AddParticipant	1594159734817	1594159734825	OK	 
REQUEST	13		01.02.Admin.Portal.Home	1594159735855	1594159735964	OK	 
REQUEST	9		07.02.Admin.Portal.HearingDetails	1594159736035	1594159736059	OK	 
REQUEST	1		13.02.Admin.Portal.Booking.List	1594159737666	1594159737760	OK	 
REQUEST	12		01.04.Admin.Portal.Home	1594159737788	1594159738138	OK	 
REQUEST	3		13.01.Admin.Portal.Booking.List	1594159739948	1594159739957	OK	 
REQUEST	8		08.01.Admin.Portal.HearingSchedule	1594159739973	1594159739983	OK	 
REQUEST	4		12.03.Admin.Portal.SubmitHearing	1594159740167	1594159740188	OK	 
REQUEST	6		09.01.Admin.Portal.AssignJudge	1594159740748	1594159740760	OK	 
REQUEST	11		05.01.Admin.Portal.Back2Dashboard	1594159742293	1594159742541	OK	 
REQUEST	13		01.03.Admin.Portal.Home	1594159742584	1594159742688	OK	 
REQUEST	1		14.01.Admin.Portal.Booking.Drilldown	1594159742924	1594159742933	OK	 
REQUEST	2		14.03.Admin.Portal.Booking.Drilldown	1594159743195	1594159743202	OK	 
REQUEST	9		08.01.Admin.Portal.HearingSchedule	1594159743215	1594159743228	OK	 
REQUEST	5		10.05.Admin.Portal.AddParticipant	1594159744044	1594159744053	OK	 
REQUEST	10		06.01.Admin.Portal.BookHearing	1594159745153	1594159745162	OK	 
USER	Admin-Web-Perf-Test	14	START	1594159745873	1594159745873
REQUEST	14		01.01.Admin.Portal.Home	1594159745874	1594159745902	OK	 
REQUEST	12		02.00.Admin.Portal.Login	1594159745864	1594159746039	OK	 
REQUEST	7		10.03.Admin.Portal.AddParticipant	1594159745653	1594159747790	OK	 
REQUEST	11		05.02.Admin.Portal.Back2Dashboard	1594159748058	1594159748066	OK	 
REQUEST	4		13.01.Admin.Portal.Booking.List	1594159748093	1594159748812	OK	 
REQUEST	6		10.01.Admin.Portal.AddParticipant	1594159749776	1594159749786	OK	 
REQUEST	3		13.02.Admin.Portal.Booking.List	1594159748777	1594159749839	OK	 
REQUEST	10		06.02.Admin.Portal.BookHearing	1594159751243	1594159751261	OK	 
REQUEST	14		01.02.Admin.Portal.Home	1594159751483	1594159751595	OK	 
REQUEST	1		14.02.Admin.Portal.Booking.Drilldown	1594159753283	1594159753307	OK	 
REQUEST	7		10.05.Admin.Portal.AddParticipant	1594159755333	1594159755344	OK	 
REQUEST	12		05.01.Admin.Portal.Back2Dashboard	1594159755298	1594159755522	OK	 
REQUEST	8		08.02.Admin.Portal.HearingSchedule	1594159756126	1594159756220	OK	 
REQUEST	2		15.01.Admin.Portal.SendToVideoApp	1594159755928	1594159756432	OK	 
REQUEST	13		01.04.Admin.Portal.Home	1594159756933	1594159757272	OK	 
REQUEST	11		06.01.Admin.Portal.BookHearing	1594159757267	1594159757503	OK	 
REQUEST	5		11.01.Admin.Portal.OtherInfo	1594159757937	1594159757946	OK	 
REQUEST	4		13.02.Admin.Portal.Booking.List	1594159759288	1594159759461	OK	 
REQUEST	14		01.03.Admin.Portal.Home	1594159759724	1594159759864	OK	 
REQUEST	3		14.01.Admin.Portal.Booking.Drilldown	1594159760648	1594159760657	OK	 
REQUEST	9		08.02.Admin.Portal.HearingSchedule	1594159760658	1594159760682	OK	 
REQUEST	6		10.03.Admin.Portal.AddParticipant	1594159760438	1594159760971	OK	 
REQUEST	12		05.02.Admin.Portal.Back2Dashboard	1594159761027	1594159761035	OK	 
REQUEST	2		15.02.Admin.Portal.SendToVideoApp	1594159763497	1594159763531	OK	 
REQUEST	10		07.01.Admin.Portal.HearingDetails	1594159764023	1594159764032	OK	 
REQUEST	13		02.00.Admin.Portal.Login	1594159763873	1594159764044	OK	 
REQUEST	11		06.02.Admin.Portal.BookHearing	1594159764463	1594159764480	OK	 
REQUEST	1		14.03.Admin.Portal.Booking.Drilldown	1594159765584	1594159765592	OK	 
USER	Admin-Web-Perf-Test	15	START	1594159765873	1594159765873
REQUEST	15		01.01.Admin.Portal.Home	1594159765874	1594159765921	OK	 
REQUEST	7		11.01.Admin.Portal.OtherInfo	1594159767213	1594159767222	OK	 
REQUEST	8		09.01.Admin.Portal.AssignJudge	1594159768317	1594159768332	OK	 
REQUEST	3		14.02.Admin.Portal.Booking.Drilldown	1594159769276	1594159769298	OK	 
REQUEST	9		09.01.Admin.Portal.AssignJudge	1594159771038	1594159771046	OK	 
REQUEST	6		10.05.Admin.Portal.AddParticipant	1594159771294	1594159771308	OK	 
REQUEST	5		12.01.Admin.Portal.SubmitHearing	1594159771774	1594159772302	OK	 
REQUEST	12		06.01.Admin.Portal.BookHearing	1594159772617	1594159772626	OK	 
REQUEST	13		05.01.Admin.Portal.Back2Dashboard	1594159772523	1594159773114	OK	 
REQUEST	1		15.01.Admin.Portal.SendToVideoApp	1594159773255	1594159773391	OK	 
REQUEST	14		01.04.Admin.Portal.Home	1594159773183	1594159773526	OK	 
REQUEST	8		10.01.Admin.Portal.AddParticipant	1594159773576	1594159773584	OK	 
REQUEST	2		AzureBlob-Upload-Auth	1594159773405	1594159773757	OK	 
REQUEST	11		07.01.Admin.Portal.HearingDetails	1594159773775	1594159773785	OK	 
REQUEST	15		01.02.Admin.Portal.Home	1594159773733	1594159773839	OK	 
REQUEST	4		14.01.Admin.Portal.Booking.Drilldown	1594159774435	1594159774444	OK	 
REQUEST	7		12.01.Admin.Portal.SubmitHearing	1594159775568	1594159775986	OK	 
REQUEST	10		07.02.Admin.Portal.HearingDetails	1594159777454	1594159777483	OK	 
REQUEST	3		14.03.Admin.Portal.Booking.Drilldown	1594159778845	1594159778853	OK	 
REQUEST	13		05.02.Admin.Portal.Back2Dashboard	1594159779494	1594159779503	OK	 
REQUEST	15		01.03.Admin.Portal.Home	1594159781103	1594159781219	OK	 
REQUEST	2		AzureBlob-Upload	1594159781717	1594159781779	OK	 
REQUEST	1		15.02.Admin.Portal.SendToVideoApp	1594159781938	1594159781958	OK	 
REQUEST	12		06.02.Admin.Portal.BookHearing	1594159782163	1594159782406	OK	 
REQUEST	11		07.02.Admin.Portal.HearingDetails	1594159782646	1594159782662	OK	 
REQUEST	8		10.03.Admin.Portal.AddParticipant	1594159782783	1594159783383	OK	 
REQUEST	6		11.01.Admin.Portal.OtherInfo	1594159784188	1594159784197	OK	 
REQUEST	9		10.01.Admin.Portal.AddParticipant	1594159784403	1594159784411	OK	 
REQUEST	10		08.01.Admin.Portal.HearingSchedule	1594159785746	1594159785754	OK	 
USER	Admin-Web-Perf-Test	16	START	1594159785876	1594159785876
REQUEST	16		01.01.Admin.Portal.Home	1594159785877	1594159785907	OK	 
REQUEST	7		12.02.Admin.Portal.SubmitHearing	1594159786305	1594159786320	OK	 
REQUEST	14		02.00.Admin.Portal.Login	1594159786445	1594159786609	OK	 
REQUEST	5		12.02.Admin.Portal.SubmitHearing	1594159786677	1594159786687	OK	 
REQUEST	4		14.02.Admin.Portal.Booking.Drilldown	1594159787133	1594159787158	OK	 
REQUEST	6		12.01.Admin.Portal.SubmitHearing	1594159789253	1594159789759	OK	 
REQUEST	15		01.04.Admin.Portal.Home	1594159790234	1594159790580	OK	 
REQUEST	2		16.01.Admin.Portal.GetAudioLink	1594159790602	1594159790612	OK	 
REQUEST	13		06.01.Admin.Portal.BookHearing	1594159790925	1594159790936	OK	 
REQUEST	3		15.01.Admin.Portal.SendToVideoApp	1594159790956	1594159791035	OK	 
REQUEST	8		10.05.Admin.Portal.AddParticipant	1594159791443	1594159791453	OK	 
REQUEST	9		10.03.Admin.Portal.AddParticipant	1594159792608	1594159793122	OK	 
REQUEST	11		08.01.Admin.Portal.HearingSchedule	1594159794314	1594159794321	OK	 
REQUEST	4		14.03.Admin.Portal.Booking.Drilldown	1594159795506	1594159795515	OK	 
REQUEST	12		07.01.Admin.Portal.HearingDetails	1594159796379	1594159796387	OK	 
REQUEST	1		AzureBlob-Upload-Auth	1594159796095	1594159796429	OK	 
REQUEST	8		11.01.Admin.Portal.OtherInfo	1594159797275	1594159797284	OK	 
REQUEST	13		06.02.Admin.Portal.BookHearing	1594159798495	1594159798525	OK	 
REQUEST	9		10.05.Admin.Portal.AddParticipant	1594159798635	1594159798644	OK	 
REQUEST	5		12.03.Admin.Portal.SubmitHearing	1594159799628	1594159799656	OK	 
REQUEST	7		12.03.Admin.Portal.SubmitHearing	1594159799904	1594159799927	OK	 
REQUEST	14		05.01.Admin.Portal.Back2Dashboard	1594159799693	1594159799975	OK	 
REQUEST	16		01.02.Admin.Portal.Home	1594159800225	1594159800347	OK	 
REQUEST	15		02.00.Admin.Portal.Login	1594159800786	1594159801199	OK	 
REQUEST	12		07.02.Admin.Portal.HearingDetails	1594159802195	1594159802220	OK	 
REQUEST	4		15.01.Admin.Portal.SendToVideoApp	1594159802127	1594159802259	OK	 
REQUEST	3		15.02.Admin.Portal.SendToVideoApp	1594159803267	1594159803288	OK	 
REQUEST	10		08.02.Admin.Portal.HearingSchedule	1594159803727	1594159803754	OK	 
REQUEST	6		12.02.Admin.Portal.SubmitHearing	1594159804257	1594159804266	OK	 
REQUEST	8		12.01.Admin.Portal.SubmitHearing	1594159804278	1594159804721	OK	 
REQUEST	2		16.02.Admin.Portal.GetAudioLink	1594159805235	1594159805267	OK	 
USER	Admin-Web-Perf-Test	17	START	1594159805875	1594159805875
REQUEST	17		01.01.Admin.Portal.Home	1594159805876	1594159805906	OK	 
REQUEST	1		AzureBlob-Upload	1594159806334	1594159806372	OK	 
REQUEST	13		07.01.Admin.Portal.HearingDetails	1594159807423	1594159807431	OK	 
REQUEST	14		05.02.Admin.Portal.Back2Dashboard	1594159808627	1594159808635	OK	 
REQUEST	4		15.02.Admin.Portal.SendToVideoApp	1594159809267	1594159809293	OK	 
REQUEST	10		09.01.Admin.Portal.AssignJudge	1594159809624	1594159809632	OK	 
REQUEST	9		11.01.Admin.Portal.OtherInfo	1594159810633	1594159810649	OK	 
REQUEST	12		08.01.Admin.Portal.HearingSchedule	1594159811283	1594159811293	OK	 
REQUEST	16		01.03.Admin.Portal.Home	1594159811705	1594159811798	OK	 
REQUEST	5		13.01.Admin.Portal.Booking.List	1594159812013	1594159812022	OK	 
REQUEST	11		08.02.Admin.Portal.HearingSchedule	1594159812024	1594159812058	OK	 
REQUEST	6		12.03.Admin.Portal.SubmitHearing	1594159812344	1594159812372	OK	 
REQUEST	8		12.02.Admin.Portal.SubmitHearing	1594159813698	1594159813707	OK	 
REQUEST	7		13.01.Admin.Portal.Booking.List	1594159813765	1594159813773	OK	 
REQUEST	15		05.01.Admin.Portal.Back2Dashboard	1594159814163	1594159814512	OK	 
REQUEST	1		16.01.Admin.Portal.GetAudioLink	1594159814624	1594159814632	OK	 
REQUEST	17		01.02.Admin.Portal.Home	1594159814995	1594159815105	OK	 
REQUEST	13		07.02.Admin.Portal.HearingDetails	1594159815393	1594159815657	OK	 
REQUEST	3		AzureBlob-Upload-Auth	1594159815874	1594159816242	OK	 
REQUEST	4		AzureBlob-Upload-Auth	1594159816665	1594159816686	OK	 
REQUEST	2		16.03.Admin.Portal.GetAudioLink	1594159816645	1594159817101	OK	 
REQUEST	10		10.01.Admin.Portal.AddParticipant	1594159818583	1594159818591	OK	 
REQUEST	11		09.01.Admin.Portal.AssignJudge	1594159820533	1594159820543	OK	 
REQUEST	12		08.02.Admin.Portal.HearingSchedule	1594159822906	1594159822952	OK	 
REQUEST	4		AzureBlob-Upload	1594159823097	1594159823128	OK	 
REQUEST	2		AzureBlob-Delete-Auth	1594159823346	1594159823370	OK	 
REQUEST	14		06.01.Admin.Portal.BookHearing	1594159823397	1594159823406	OK	 
REQUEST	7		13.02.Admin.Portal.Booking.List	1594159823874	1594159824006	OK	 
REQUEST	9		12.01.Admin.Portal.SubmitHearing	1594159823486	1594159824082	OK	 
REQUEST	5		13.02.Admin.Portal.Booking.List	1594159823959	1594159824084	OK	 
REQUEST	8		12.03.Admin.Portal.SubmitHearing	1594159824327	1594159824371	OK	 
REQUEST	3		AzureBlob-Upload	1594159824518	1594159824549	OK	 
REQUEST	6		13.01.Admin.Portal.Booking.List	1594159824573	1594159824582	OK	 
REQUEST	15		05.02.Admin.Portal.Back2Dashboard	1594159825316	1594159825643	OK	 
USER	Admin-Web-Perf-Test	18	START	1594159825873	1594159825873
REQUEST	18		01.01.Admin.Portal.Home	1594159825874	1594159825904	OK	 
